place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJmQn9eW0IAWARMZrcFAMhN0Y,c43e9f029fbaeea0444567b599f9b5f49319e71b,Shōkokuji Temple,35.0325506,135.7620062,4.1,294,"Kyoto, Kamigyo Ward, 烏丸東入","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJk3d4NHIIAWAR0G9yG7Pwaok,0c04a0024d6d5b4c078bddc3c50d2411f815262f,Komyoji Temple,35.0341361,135.7659856,3.8,6,"Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJjR_m520IAWARxFwbtItsDtw,982ce07a780f3383797bd43dd34bc888d83b7156,Kogenin Temple,35.0313912,135.7626777,5,3,"Kyoto, Kamigyo Ward, 烏丸東入上る相国寺門前町701","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJk3d4NHIIAWARL61q9A-1wNI,f064fd22a4e7f5ce2b673917d27e7afbb5b8192e,Daikōmyō-ji,35.03326819999999,135.7612741,3.8,12,"701 Sokokuji Monzencho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJBci5qHIIAWARqHhktHS95qQ,a1c1e7812269b28bc30ddd99b18a091bc20e703b,Chotoku-in Temple,35.0342012,135.761445,4.3,3,"Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ15X4dm0IAWARqJryrQZE4Jk,2cab0ede2ffb648477f6eef15ec3029f67742226,Daihonzan Shōkokuji Temple,35.0328111,135.7617794,4,6,"701 Sokokuji Monzencho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJe2WPqG4IAWARBsyWqx3NWoQ,dbf7910a5fa44b1bcb664ebe69775b3537b07310,Joganji Temple,35.032079,135.765768,2,1,"363 Kitayokocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJmQn9eW0IAWARNIvN0WXc6Cc,671a7ce33812a8fcab8a5a1308147594c76db682,Hokoji Temple,35.0337238,135.7620309,3.2,5,"Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ9Z81pG4IAWARdUUzY0xhwQk,3708240add62645316255e48cca4c02e2276d0fb,Hōrinji Temple,35.0318045,135.7654642,0,0,"Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJD8RW42sIAWARRHKhq_cJxQM,76c214b2b14daa1f3847cf92950441c4b107efd0,Junenji Temple,35.033054,135.766932,3.5,19,"13 Tsuruyamacho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ3xP_vmYIAWARAhiA9QAZi8Y,b34da521da416c15fc9d1bf308c3b33652bc14ab,Nashinoki-Jinja Shrine,35.0250796,135.7673375,3.8,160,"６８０ Somedonocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJYxy0KGkIAWARPliJ6xuzExE,24f3464d287ef108604040680f8767743aafbf00,Sakae Shrine,35.0307836,135.7668644,3.9,21,"Kyoto, Kamigyo Ward, Sainokamicho, 303 寺町通今出川上ル西入ル","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ3RGOW2kIAWARzd0dAehvUw8,3d468f174147a6ca242b1a7387ca49a547692492,Buddaji Temple,35.0326823,135.7670597,3,6,"Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJOSweVHsIAWAROJtjBZoY63I,c1e9eae7a135d695629c6f6af3d18ec3c277a7b0,Shirakumo-jinja Shrine,35.0215099,135.7611754,4,56,"Kyoto, Kyotogyoen, Kamigyō-ku, 白雲神社","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJG1qmVXsIAWAR7nRcbPOwnU0,2aab92536d92bf09908c20bbec72e6424f4177d1,Massha Fukuju-Inari-jinja Shrine,35.02147370000001,135.7614164,0,0,"Kyotogyoen, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJK92JKX0IAWARwJOSxNtpnMM,a3b3022d04693893e031772ac6840d52db304060,Itsukushima-Jinja Shrine,35.0181449,135.7620565,4,60,"Kyotogyoen, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJK92JKX0IAWARH2-W6dOulBs,d42cf3ba2874cb31fd1520e9e3f1a701de6295bf,Munakata Shrine,35.0187486,135.7612116,3.8,51,"Kyoto, Kamigyo Ward, Kyotogyoen, 内9","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJfYidKX0IAWARuk0SUD-D5pI,d016225884987ad029956de7c8609991eb24a96d,Shoshoi Shrine,35.0189321,135.7612314,0,0,"Kyotogyoen, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJtfGkKX0IAWARI9Lr39BveQU,d97b52abfe6005a7ba69f0e37ed9dcb0855c16de,Kotohira Shrine,35.0189365,135.7611812,4,1,"Kyotogyoen, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
