place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJG3ScbGkIAWARnKZhTRtqWBI,f7852a8c937598821c023cb9a2556d0347c33f0e,Honmanji Temple,35.0322086,135.7679204,4.3,124,"Kyoto, Kamigyo Ward, 今出川上2丁鶴山16","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJV9KjVVsIAWARRy0rzmkBYV8,b9dc236a576e0dddd519733f7ce90e154aa06fc9,Dokushoji Temple,35.03225219999999,135.7758891,0,0,"Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJwepwXFsIAWARVTU9TcNaU6s,4537434a5ffd78042c55831cdaa77cd70cae9c55,Monkoji Temple,35.031751,135.776217,0,0,"154 Tanaka Genkyocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJvaEk3UQIAWARKdW9lfnw9Cg,1eb483c4eb60bd30f6f88b82b1741c4b40610b6a,Kotakuji Temple,35.034229,135.7776298,4,2,"82-33 Tanaka Minaminishiuracho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJm5meKlsIAWARKr7AosWq_4c,61d0967628db6eccfa3d64843a06ad4fd1b88a5f,Jōmyōan Temple,35.033348,135.778087,0,0,"49 Tanaka Kamigenkyocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJrwcov1wIAWARsNt_ZetS05c,066a65482663087f63ed9d49c5feef67d48dbc81,Kōfukuji Temple (Senna-dera),35.030968,135.774781,3.5,4,"56 Tanaka Kamiyanagicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJf438RkAIAWARzM3lfzI7uAM,06ee09a3f350bd3f043957eb97b29b3d50637de7,Shimogamo-jinja Shrine,35.0391839,135.7730066,4.4,3002,"５９ Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJxTX8G0IIAWARbSC6MRN-ge8,c5eb424c8ec11e3c94867613117b629d14a3e1a9,Kawai-jinja Shrine,35.0347787,135.7719345,4.2,577,"59 Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJPXnxT0AIAWARTEwcvtzKzJE,5a22785fc6ec56566c340261f98f4aa78d7f42c2,Aioi-sha Shrine,35.0383817,135.7728001,4.1,17,"Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ09OTHEIIAWARnZOLbfONXOo,9c9e28760df3c09db8bd5e21e7ba6f0e5412258e,Tōbe-no-yashiro Shrine,35.0348271,135.771757,3.3,3,"Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJHd5ZXEAIAWARsiJTKN_74DI,e3bd9c671b9d8bb2f32c04c7ede4ab68885b198f,Mai-dono Hall,35.0387215,135.7729956,3.5,12,"59 Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJwQbnRkAIAWARWNtIlFUO-RE,5355a9b594cc18c35b851b1808d5e7e80f19851d,Shimogamo Shrine Wedding Reception,35.0385932,135.7723568,4,2,"59 Shimogamo Izumikawacho, Sakyo Ward, Kyoto","['point_of_interest', 'establishment']"
ChIJ-yexZkAIAWARH_swrLqmFus,236a9d75bfd3ded3fdfb1959001c0c8ec77df7b6,"East Side Main Shrine, Shimogamo-jinja Shrine",35.0391727,135.7731022,4.6,14,"76-8 Shimogamo Tadekuracho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJGYHzGF0IAWARvKAald1WfQE,e8f515ec8223d63643feeb33b0543b3e90e7071d,Chotokuji Temple,35.029935,135.773001,4.1,45,"34-1 Tanaka Shimoyanagicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJLZ6xG10IAWARtbQEWcWFNl0,6ba4f5857cd40e943dfec35c8e741f76e123e9fc,Jōrinji Temple,35.0294436,135.7731572,3.8,24,"33 Tanaka Shimoyanagicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJS33fBV0IAWARJHQVZBcqi0o,0df0458284e76b6e552ef7b184b5129f54f8027b,Shojoin Temple,35.029182,135.772945,3.6,7,"30 Tanaka Shimoyanagicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
