place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJERWykpQIAWARlvUkkECHL_8,d31301fb5b722278a071faca40a5dd5f4518963d,KOBE Misono,35.0061177,135.7693196,4.3,198,"Kyoto, Nakagyo Ward, 蛸薬師下ル奈良屋町300 青山河原町ビル5F Kawaramachi Dori","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJjbOS9sMIAWARn4xC7JAw2iQ,186a7072378a8c944865f39961b4aecd74a0f755,Gion Karyo,35.0018011,135.7745123,4.3,154,"570-235 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJq6rWk-oIAWARfOJ7SmgxtFE,e2e59bed0e68d0980f19e267d27cc9ae89d05f32,Kyoto Gion Mikaku,35.00514,135.772649,4.4,159,"京都市東山区Higashiyama Ward, 常磐町165番地","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJwfwekI0IAWARhG94Berdg8I,cfdd3e35fe19b0085a98acb67947709ce24bde00,245 GION,35.006387,135.775646,4.1,30,"245-1 Nakanocho, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJLW-Fa-oIAWAR5UmRKeRFgTI,9e82d5f61a590fbe811405b43e51af59ef8108af,Nakatani,35.0059532,135.7744158,4.5,32,"Kyoto, Higashiyama Ward, 切り通し上る元吉町５１番地１","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ3bhURokIAWARt-GwJfgaCzM,2e954c697856492368ca554fb39be6a22508f0f7,Premium Pound Sanjo-Kiyamachi,35.0096855,135.7702265,4.6,140,"Kyoto, Nakagyo Ward, 木屋町通三条上ル恵比須町424-1 ABSビル","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJb7Sw5ucIAWARhsJON824TXM,892f0bfdbfa5f59719f68f0d6bdbdb2c0984fd80,Tan,35.0089283,135.7808644,4.2,85,"106-13 Gokencho, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJuxR_z9oIAWAR1TzuP0HVXk4,3b17ecc41a20a4b952e87d65b0bf1ee1465d44ca,Manjirō,35.00172,135.780131,4.4,199,"Kyoto, Higashiyama Ward, 高台寺北門前通下河原東入ル鷲尾町518","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJVVXF5doIAWARUetIixOU-sw,0d8d616cce105e86b126cd92ddca703099ca6565,Kikunoi,35.0014754,135.7820562,4.4,281,"Kyoto, Higashiyama Ward, Shimokawaracho, 鳥居前下る下河原町459 Yasaka Dori","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6dIeosEIAWARbIUcgTYJZ30,1eb70fd832f11d438a488b5ffcdb7d923686dbdc,Sushi Gion Matsudaya,35.003423,135.773716,4.7,79,"570-123 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJhfNcIKYIAWAR-MbSOL6N770,48e7136f5383480c37515183213b933f7554ea48,Honke Tankuma Honten,35.000276,135.769221,4.1,65,"168 Izumiyacho, Shimogyo Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ8aS_iMYIAWARYqrEHEF8IjQ,879a19e588fe5ddf14a6260a2d1e107ddb7735c9,Tempura Endo Yasaka,34.9989587,135.7751241,4.4,612,"Kyoto, Komatsucho, ５６６ 八坂通","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ3UELspQIAWARtJN6BkVE3Zg,3b101528b338f8cd9444bc12b507ec9b1d277e70,Kichi Kichi Omurice,35.0072788,135.7708108,4.2,590,"185-4 Zaimokucho, Nakagyo Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJI-P4dpwIAWAR__cHhdAO5-E,eed653866e6a025ab907497c723a376ba2c1ad49,HANA-Kitcho,35.003462,135.772765,4.3,44,"3-2 Yamatocho, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJHe1E2MMIAWARN3MsAJC6NhM,19abc3bdc60359ce904d22df60125935f2917b95,Premium Pound Gion,35.0029474,135.775664,4.5,41,"570-15 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ1U7cN8AIAWARhsp2Q0XDoFk,c1c99fa6d5738f5feb7bbeacb477079194407c84,Kobe Beef Steak Mouriya Gion,35.0033404,135.7728923,4.7,102,"Kyoto, Higashiyama Ward, Yamatocho, ７−１ 祇園モーリヤビル１と２階","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJq6ru5eoIAWARw6WTKl6-0Ho,5243a83e498f6a86b9cc7fcdd14a185e83273b1e,Kyoto Kaiseki Yakiniku (BBQ) HIRO Gion Yamana-an,35.0059164,135.772617,4.2,195,"16 Benzaitencho, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJXZAzFMEIAWARlY4cMKMnJ8A,f9609031ecee5095bcfa1d94d2b4e6cd8300651b,Uokeya U,35.0020619,135.7743841,3.9,420,"Kyoto, Higashiyama Ward, 祇園西 四条下ル 花見小路","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJq7L-wMEIAWARcD7fxqE5AV0,92cc3fd0ef9dcc4b6f8093902b91d295fd0c97d9,Gion Okumura,35.004141,135.774411,4.1,116,"255 Gionmachi Kitagawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJJUkcc8EIAWAR8hUNYiIp3Wc,bd851143d429c67675c2bed5e34040c79712aea6,Tsudaro,35.0022421,135.7746738,4.5,53,"Kyoto, Higashiyama Ward, 四条下ル 祇園町南側５７０−１２１","['bar', 'home_goods_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJVcb5ecQIAWAR6Vbuz4oHv28,31e86021f4cbf7d43c72199ef93cd36cad5cc7be,Sopporo Kaniya Kyoto,35.00191300000001,135.77721,3.8,414,"Kyoto, Higashiyama Ward, Tsukimicho, ２","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJnds0DdsIAWARE0dXPUqNYkc,fa2e2e831a664d13b192a735b0ee375b62525fbd,Mizai,35.0029792,135.7823524,4.2,78,"Kyoto, Higashiyama Ward, 八坂鳥居前東入円山町618","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6aqQVJMIAWAR_ybOaG_s7-8,b71e390d9353cff7fa5a19b3d2f7966dce2951b4,Uryu Pontocho Hana,35.0068114,135.7711107,3.6,64,"Kyoto, Nakagyo Ward, 先斗町 三条下ル若松町141","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJKQUNgYMIAWARL1INgC1-uAc,735e3606e59382a6b721fc2ce50cf5b671549c7f,Another C (アナザー シー),35.0090478,135.7706018,4.4,28,"Kyoto, Nakagyo Ward, 三条通木屋町角中島町96 三条木屋町ビル4階","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJNdtJJO8IAWAROLakASqxLBM,f7abddb617f8948778fafc71e0f9e55ef5d6e109,Kodaiji Wakuden,35.001752,135.7797409,4.6,61,"Kyoto, Higashiyama Ward, 高台寺北門前鷲尾町512","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ93Rdlr8IAWARVcfVuIm7glA,507366b2b8f11819ff5f015fcfa29f023b1e6798,Kassai,35.0016276,135.7700043,4.4,43,"Kyoto, Shimogyo Ward, 京都 市下京区木屋町松原上3丁天王144","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ7eHHvL8IAWARTuQcTHU10Vw,78838130d394544c5a960518aaaca831718018b3,Tokuwo,35.0013022,135.7696209,4.6,32,"Kyoto, Shimogyo Ward, 仏光寺上る天王町151","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJVVXBOpIIAWARZcvqw_XMtlo,1458007a28c317b4277168ff9c7b8662533ddd4f,Kani Doraku Kyoto Honten,35.0087734,135.7669563,3.9,344,"525 Tenshojimaecho, Nakagyo Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6YPdQOoIAWAR9S0_mHQ7e3g,93d0c57f22fc13ab2c8f7c3d275a8d6308d751f9,Kyoshumi Hisaiwa,35.0064439,135.7744753,4.4,22,"213 Nishinocho, Higashiyama Ward, 京都市東山区","['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJdeIDXMUIAWARR5_dz5gha20,c74af45ed5f977d18ae79b677894ba1486820ecb,The Sodoh,34.9988511,135.7796514,4.2,815,"Kyoto, Higashiyama Ward, 八坂通下河原東入八坂上町366","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJN5TBcJUIAWARyY0pqdt-zYI,c82f623d58dad74d75b5cdac68d7518c63af5758,Unagi Toku,35.0032858,135.7690942,3.9,108,"Kyoto, Shimogyo Ward, 四条通河原町西入真町52","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJOciaQcQIAWAR9rzwJzsdKZk,ccfded51a8163540dd29ccbadd44ebfc22776a2a,Kinoe,35.0007338,135.7772082,4.1,95,"Kyoto, Higashiyama Ward, 東大路松原上る四丁目 毘沙門町44−8","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJWTwdIZUIAWARAEenTpasC-o,30e6359465049c2ff275c145df32aa4483b49436,Tankuma Kitamise Honten,35.0051917,135.7700575,4.1,71,"Kyoto, Nakagyo Ward, 四条上ル紙屋町355","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJsY-fb8EIAWARo2m4aXodDdI,afa721e3e4b41b950430cbf8435221672209fc7b,Gion Iwamoto,35.0026755,135.7751976,4.7,19,"570-127 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJD3zJC8EIAWARDA34pa_H2w4,8ee4ef55a4240c227d8125ddf15ad55a810547ac,Gion Tempura Tensou,35.00223930000001,135.7742479,4.5,34,"570−119 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['restaurant', 'food', 'point_of_interest', 'establishment']"
